@id,system:index,feature_id,id,landuse,year,crop_Month_01,crop_Month_02,crop_Month_03,crop_Month_04,crop_Month_05,crop_Month_06,crop_Month_07,crop_Month_08,crop_Month_09,crop_Month_10,crop_Month_11,crop_Month_12,sum_Month_01,sum_Month_02,sum_Month_03,sum_Month_04,sum_Month_05,sum_Month_06,sum_Month_07,sum_Month_08,sum_Month_09,sum_Month_10,sum_Month_11,sum_Month_12
way/850217478,240_00000000000000000049,00000000000000000049,way/850217478,farmland,2020,,,,,,,,,,,,,0.4204473869473326,0.1776811038746553,0.7373383690329159,0.8378611209345799,0.1171317885903751,0.0312918927392684,0.0232942805570714,0.0,0.0057229878271327,0.0910079689586863,0.8436937668744255,0.3282378682903215
way/850221362,240_0000000000000000004a,0000000000000000004a,way/850221362,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221364,240_0000000000000000004b,0000000000000000004b,way/850221364,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221365,240_0000000000000000004c,0000000000000000004c,way/850221365,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221368,240_0000000000000000004d,0000000000000000004d,way/850221368,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221369,240_0000000000000000004e,0000000000000000004e,way/850221369,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221370,240_0000000000000000004f,0000000000000000004f,way/850221370,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221372,240_00000000000000000050,00000000000000000050,way/850221372,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221373,240_00000000000000000051,00000000000000000051,way/850221373,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850221374,240_00000000000000000052,00000000000000000052,way/850221374,farmland,2020,,,,,,,,,,,,,0.4204473869473326,0.1776811038746553,0.7373383690329159,0.8378611209345799,0.1171317885903751,0.0312918927392684,0.0232942805570714,0.0,0.0057229878271327,0.0910079689586863,0.8436937668744255,0.3282378682903215
way/850221377,240_00000000000000000053,00000000000000000053,way/850221377,farmland,2020,,,,,,,,,,,,,0.4204473869473326,0.1776811038746553,0.7373383690329159,0.8378611209345799,0.1171317885903751,0.0312918927392684,0.0232942805570714,0.0,0.0057229878271327,0.0910079689586863,0.8436937668744255,0.3282378682903215
way/850221378,240_00000000000000000054,00000000000000000054,way/850221378,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850661503,240_00000000000000000055,00000000000000000055,way/850661503,farmland,2020,,,,,,,,,,,,,1.2213100433349608,0.5913373722749597,1.3025052743799546,1.8259616627412685,0.2110926347620347,0.0452985204756259,0.0230253663023605,0.0,0.0105029831037801,0.115929520480773,2.2384298661175897,1.2738287084242876
way/850661511,240_00000000000000000056,00000000000000000056,way/850661511,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850661512,240_00000000000000000057,00000000000000000057,way/850661512,farmland,2020,,,,,,,,,,,,,0.4071033477783203,0.1971124574249866,0.4341684247933182,0.6086538875804228,0.0703642115873449,0.0150995068252086,0.0076751221007868,0.0,0.0035009943679267,0.038643173493591,0.7461432887058632,0.4246095694747626
way/850661513,240_00000000000000000058,00000000000000000058,way/850661513,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850661514,240_00000000000000000059,00000000000000000059,way/850661514,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850661515,240_0000000000000000005a,0000000000000000005a,way/850661515,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850661516,240_0000000000000000005b,0000000000000000005b,way/850661516,farmland,2020,,,,,,,,,,,,,2.928779370177025,1.3925259421853458,2.983322373558493,4.024383619719861,0.4463324565513461,0.0810276560339273,0.0446565863110271,0.0,0.0186547218292367,0.2658560478219799,5.2395062689687695,2.928559890447878
way/850793064,240_0000000000000000005c,0000000000000000005c,way/850793064,farmland,2020,,,,,,,,,,,,,0.8142066955566406,0.3942249148499732,0.8683368495866364,1.2173077751608457,0.1407284231746898,0.0301990136504173,0.0153502442015736,0.0,0.0070019887358534,0.077286346987182,1.4922865774117264,0.8492191389495252
way/850794320,240_0000000000000000005d,0000000000000000005d,way/850794320,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850804673,240_0000000000000000005e,0000000000000000005e,way/850804673,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850804674,240_0000000000000000005f,0000000000000000005f,way/850804674,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850804676,240_00000000000000000060,00000000000000000060,way/850804676,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850807136,240_00000000000000000061,00000000000000000061,way/850807136,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850809086,240_00000000000000000062,00000000000000000062,way/850809086,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850809087,240_00000000000000000063,00000000000000000063,way/850809087,farmland,2020,,,,,,,,,,,,,0.4193866505342371,0.183357172386319,0.4592449842714796,0.5400160172406365,0.0724391525866938,0.0136825262185405,0.0098143740940619,0.0,0.003141835916276,0.0363702218906552,0.844140692318187,0.4009387745576746
way/850810624,240_00000000000000000064,00000000000000000064,way/850810624,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850810625,240_00000000000000000065,00000000000000000065,way/850810625,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850810626,240_00000000000000000066,00000000000000000066,way/850810626,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850810627,240_00000000000000000067,00000000000000000067,way/850810627,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850811615,240_00000000000000000068,00000000000000000068,way/850811615,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850811616,240_00000000000000000069,00000000000000000069,way/850811616,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850811617,240_0000000000000000006a,0000000000000000006a,way/850811617,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850811618,240_0000000000000000006b,0000000000000000006b,way/850811618,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850811619,240_0000000000000000006c,0000000000000000006c,way/850811619,farmland,2020,,,,,,,,,,,,,0.4193866505342371,0.183357172386319,0.4592449842714796,0.5400160172406365,0.0724391525866938,0.0136825262185405,0.0098143740940619,0.0,0.003141835916276,0.0363702218906552,0.844140692318187,0.4009387745576746
way/850811620,240_0000000000000000006d,0000000000000000006d,way/850811620,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850811621,240_0000000000000000006e,0000000000000000006e,way/850811621,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850811622,240_0000000000000000006f,0000000000000000006f,way/850811622,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850813273,240_00000000000000000070,00000000000000000070,way/850813273,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850813274,240_00000000000000000071,00000000000000000071,way/850813274,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850813275,240_00000000000000000072,00000000000000000072,way/850813275,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850813276,240_00000000000000000073,00000000000000000073,way/850813276,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850813277,240_00000000000000000074,00000000000000000074,way/850813277,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850813278,240_00000000000000000075,00000000000000000075,way/850813278,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850813279,240_00000000000000000076,00000000000000000076,way/850813279,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815135,240_00000000000000000077,00000000000000000077,way/850815135,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815136,240_00000000000000000078,00000000000000000078,way/850815136,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815137,240_00000000000000000079,00000000000000000079,way/850815137,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815138,240_0000000000000000007a,0000000000000000007a,way/850815138,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815139,240_0000000000000000007b,0000000000000000007b,way/850815139,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815140,240_0000000000000000007c,0000000000000000007c,way/850815140,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815141,240_0000000000000000007d,0000000000000000007d,way/850815141,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815142,240_0000000000000000007e,0000000000000000007e,way/850815142,farmland,2020,,,,,,,,,,,,,0.4193866505342371,0.183357172386319,0.4592449842714796,0.5400160172406365,0.0724391525866938,0.0136825262185405,0.0098143740940619,0.0,0.003141835916276,0.0363702218906552,0.844140692318187,0.4009387745576746
way/850815143,240_0000000000000000007f,0000000000000000007f,way/850815143,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815144,240_00000000000000000080,00000000000000000080,way/850815144,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815145,240_00000000000000000081,00000000000000000081,way/850815145,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815146,240_00000000000000000082,00000000000000000082,way/850815146,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815686,240_00000000000000000083,00000000000000000083,way/850815686,farmland,2020,,,,,,,,,,,,,0.8387733010684743,0.366714344772638,0.9184899685429592,1.080032034481273,0.1448783051733877,0.027365052437081,0.0196287481881239,0.0,0.0062836718325521,0.0727404437813104,1.688281384636374,0.8018775491153493
way/850815687,240_00000000000000000084,00000000000000000084,way/850815687,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815688,240_00000000000000000085,00000000000000000085,way/850815688,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815689,240_00000000000000000086,00000000000000000086,way/850815689,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815690,240_00000000000000000087,00000000000000000087,way/850815690,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850815691,240_00000000000000000088,00000000000000000088,way/850815691,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850817803,240_00000000000000000089,00000000000000000089,way/850817803,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850817804,240_0000000000000000008a,0000000000000000008a,way/850817804,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850817805,240_0000000000000000008b,0000000000000000008b,way/850817805,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850817806,240_0000000000000000008c,0000000000000000008c,way/850817806,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850817807,240_0000000000000000008d,0000000000000000008d,way/850817807,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/850817808,240_0000000000000000008e,0000000000000000008e,way/850817808,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/851243929,240_0000000000000000008f,0000000000000000008f,way/851243929,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/920392823,240_00000000000000000090,00000000000000000090,way/920392823,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/920392832,240_00000000000000000091,00000000000000000091,way/920392832,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/920392833,240_00000000000000000092,00000000000000000092,way/920392833,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/920392834,240_00000000000000000093,00000000000000000093,way/920392834,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/920392846,240_00000000000000000094,00000000000000000094,way/920392846,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/920392847,240_00000000000000000095,00000000000000000095,way/920392847,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/920392848,240_00000000000000000096,00000000000000000096,way/920392848,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/920392849,240_00000000000000000097,00000000000000000097,way/920392849,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/920404762,240_00000000000000000098,00000000000000000098,way/920404762,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/920419803,240_00000000000000000099,00000000000000000099,way/920419803,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/999029289,240_0000000000000000009a,0000000000000000009a,way/999029289,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/999029290,240_0000000000000000009b,0000000000000000009b,way/999029290,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/999029306,240_0000000000000000009c,0000000000000000009c,way/999029306,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/999029307,240_0000000000000000009d,0000000000000000009d,way/999029307,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/999029308,240_0000000000000000009e,0000000000000000009e,way/999029308,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/999029309,240_0000000000000000009f,0000000000000000009f,way/999029309,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/999073917,240_000000000000000000a0,000000000000000000a0,way/999073917,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/999073918,240_000000000000000000a1,000000000000000000a1,way/999073918,farmland,2020,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
relation/11350773,252_00000000000000000001,00000000000000000001,relation/11350773,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
relation/4720446,252_00000000000000000000,00000000000000000000,relation/4720446,farmland,2021,Sisal,Sisal,Sisal,Sisal,Sisal,Sisal,Sisal,Sisal,Sisal,Sisal,Sisal,Sisal,20.9696942170461,64.42995002316493,56.707886359270894,153.15180893692315,97.93313178268134,0.7592603496476715,25.674938301011625,18.59551943423701,14.896119614675934,21.648896413690903,247.6296792423024,474.9571083966423
way/1097270983,252_000000000000000000a2,000000000000000000a2,way/1097270983,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097270984,252_000000000000000000a3,000000000000000000a3,way/1097270984,farmland,2021,,,,,,,,,,,,,0.0471127491371304,0.0606596853218826,0.0784908275978237,0.2875168893851486,0.1871460708917356,0.0,0.038428856344784,0.0,0.0196559475917442,0.0909985729292327,0.3828510957605698,0.8487149706073835
way/1097270989,252_000000000000000000a4,000000000000000000a4,way/1097270989,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097270991,252_000000000000000000a5,000000000000000000a5,way/1097270991,farmland,2021,,,,,,,,,,,,,0.0471127491371304,0.0606596853218826,0.0784908275978237,0.2875168893851486,0.1871460708917356,0.0,0.038428856344784,0.0,0.0196559475917442,0.0909985729292327,0.3828510957605698,0.8487149706073835
way/1097270992,252_000000000000000000a6,000000000000000000a6,way/1097270992,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097270993,252_000000000000000000a7,000000000000000000a7,way/1097270993,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275287,252_000000000000000000a8,000000000000000000a8,way/1097275287,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275288,252_000000000000000000a9,000000000000000000a9,way/1097275288,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275295,252_000000000000000000aa,000000000000000000aa,way/1097275295,farmland,2021,,,,,,,,,,,,,0.0446488174737668,0.0810982984655043,0.0879486831964231,0.2525135788263059,0.2294889263078278,0.0,0.0465339286654603,0.0,0.0,0.0819645171071968,0.4290227179433785,0.7972858952540978
way/1097275296,252_000000000000000000ab,000000000000000000ab,way/1097275296,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275303,252_000000000000000000ac,000000000000000000ac,way/1097275303,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275322,252_000000000000000000ad,000000000000000000ad,way/1097275322,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275333,252_000000000000000000ae,000000000000000000ae,way/1097275333,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275334,252_000000000000000000af,000000000000000000af,way/1097275334,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275336,252_000000000000000000b0,000000000000000000b0,way/1097275336,farmland,2021,,,,,,,,,,,,,0.0446488174737668,0.0810982984655043,0.0879486831964231,0.2525135788263059,0.2294889263078278,0.0,0.0465339286654603,0.0,0.0,0.0819645171071968,0.4290227179433785,0.7972858952540978
way/1097275337,252_000000000000000000b1,000000000000000000b1,way/1097275337,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275340,252_000000000000000000b2,000000000000000000b2,way/1097275340,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275342,252_000000000000000000b3,000000000000000000b3,way/1097275342,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1097275343,252_000000000000000000b4,000000000000000000b4,way/1097275343,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1189000162,252_000000000000000000b5,000000000000000000b5,way/1189000162,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1189000490,252_000000000000000000b6,000000000000000000b6,way/1189000490,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1189000491,252_000000000000000000b7,000000000000000000b7,way/1189000491,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1189002593,252_000000000000000000b8,000000000000000000b8,way/1189002593,farmland,2021,,,,,,,,,,,,,0.0599717009301279,0.0879710646236644,0.1119779998180913,0.30064037547392,0.3079925537109375,0.0,0.0529153534010344,0.0409111097747204,0.0,0.1199180715224322,0.5969816619274663,0.9354417090322455
way/1189002594,252_000000000000000000b9,000000000000000000b9,way/1189002594,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1189002596,252_000000000000000000ba,000000000000000000ba,way/1189002596,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1189003166,252_000000000000000000bb,000000000000000000bb,way/1189003166,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1189003167,252_000000000000000000bc,000000000000000000bc,way/1189003167,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/1194723986,252_000000000000000000bd,000000000000000000bd,way/1194723986,farmland,2021,Citrus,Citrus,Citrus,Citrus,Citrus,Citrus,Citrus,Citrus,Citrus,Citrus,Citrus,Citrus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/492807117,252_00000000000000000002,00000000000000000002,way/492807117,farmland,2021,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,corn;cereal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/492807893,252_00000000000000000003,00000000000000000003,way/492807893,farmland,2021,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,cereal;field_cropland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/492810929,252_00000000000000000004,00000000000000000004,way/492810929,farmland,2021,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,field_cropland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571414747,252_00000000000000000005,00000000000000000005,way/571414747,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571416482,252_00000000000000000006,00000000000000000006,way/571416482,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571416500,252_00000000000000000007,00000000000000000007,way/571416500,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571416502,252_00000000000000000008,00000000000000000008,way/571416502,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way/571416503,252_00000000000000000009,00000000000000000009,way/571416503,farmland,2021,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
